1524	30	12	24	432	14.4	4.88206	Falla	Manuel de	Noches en los Jardines de Espana Danza Lejana, 2nd. Theme
1525	36	6	12	252	7	2.26779	Falla	Manuel de	Noches en los Jardines de Espana, En los Jardines de la Sierra de Cordoba, 1st. Theme
1526	26	3	24	384	14.7692	6.837	Falla	Manuel de	Noches en los Jardines de Espana, En los Jardines de la Sierra de Cordoba, 2nd. Theme
1527	25	4	12	162	6.48	2.6	Falla	Manuel de	Four Pieces Espagnoles, Pft., Aragonesa
1528	18	4	24	264	14.6667	6.68625	Falla	Manuel de	Four Pieces Espagnoles, Cubana
1529	20	4	96	444	22.2	20.083	Falla	Manuel de	Four Pieces Espagnoles, Montanesa, 1st. Theme
1530	23	6	48	216	9.3913	8.83042	Falla	Manuel de	Four Pieces Espagnoles, Montanesa, 2nd. Theme
1531	29	3	24	336	11.5862	6.1963	Falla	Manuel de	Four Pieces Espagnoles, Andaluza, 1st. Theme
1532	32	3	48	336	10.5	9.74845	Falla	Manuel de	Four Pieces Espagnoles, Andaluza, 2nd. Theme
1533	24	3	48	276	11.5	9.09849	Falla	Manuel de	Three dances, from El Sombrero de Tres Picos, Dance of the Neighbors, 1st. Theme
1534	15	3	16	123	8.2	4.12657	Falla	Manuel de	Three dances, from El Sombrero de Tres Picos, (The Three Cornered Hat) Dance of the Neighbors, 2nd. Theme
1535	18	3	12	153	8.5	3.29438	Falla	Manuel de	Three dances, from El Sombrero de Tres Picos, Danse du Corregidor (Mayor's Dance), 1st. Theme
1536	26	6	36	240	9.23077	8.17952	Falla	Manuel de	Three dances, from El Sombrero de Tres Picos, Danse du Corregidor (Mayor's Dance), 2nd. Theme
1537	22	4	48	264	12	12.189	Falla	Manuel de	Three dances, from El Sombrero de Tres Picos, Jota - 1st. Theme
1538	28	3	18	228	8.14286	4.46148	Falla	Manuel de	Three dances, from El Sombrero de Tres Picos, Jota - 2nd. Theme
1539	29	12	24	456	15.7241	5.64988	Falla	Manuel de	Three dances, from El Sombrero de Tres Picos, Jota - 3rd. Theme
1540	10	3	18	114	11.4	5.05964	Falla	Manuel de	Three dances, from El Sombrero de Tres Picos, Jota - 4th. Theme
1541	38	3	72	552	14.5263	13.6772	Falla	Manuel de	Three dances, from El Sombrero de Tres Picos, Miller's Dance
1542	20	6	36	288	14.4	8.79234	Falla	Manuel de	Suite Populaire Espagnole, Vn. and Pft., El Pano Moruno
1543	23	2	24	186	8.08696	5.74387	Falla	Manuel de	Suite Populaire Espagnole, Nana
1544	34	6	48	558	16.4118	10.0517	Falla	Manuel de	Suite Populaire Espagnole, Cancion
1545	19	3	36	288	15.1579	13.9095	Falla	Manuel de	Suite Populaire Espagnole, Polo
1546	19	12	72	528	27.7895	16.9954	Falla	Manuel de	Suite Populaire Espagnole, Asturiana
1547	31	4	12	252	8.12903	4.064	Falla	Manuel de	Suite Populaire Espagnole, Jota, 1st. Theme
1548	19	4	48	384	20.2105	11.7359	Falla	Manuel de	Suite Populaire Espagnole, Jota, 2nd. Theme
1549	30	3	36	243	8.1	7.84923	Falla	Manuel de	La Vida Breve, Orch., Dance No. 1, 1st. Theme
1550	29	3	36	276	9.51724	6.66344	Falla	Manuel de	La Vida Breve, Dance No. 1, 2nd. Theme
1551	24	8	48	384	16	11.557	Falla	Manuel de	La Vida Breve, Dance No. 2, 1st. Theme
1552	36	9	48	1044	29	12.1702	Falla	Manuel de	La Vida Breve, Dance No. 2, 2nd. Theme
1553	24	6	24	384	16	7.22315	Farnaby	Giles	His Conceit, Fitzwilliam Virginal Book No. 273, Harpsi.
1554	25	4	48	396	15.84	9.03549	Farnaby	Giles	His Dreame, Fitzwilliam Virginal Book No. 260, Harpsi.
1555	25	12	72	576	23.04	12.9244	Farnaby	Giles	His Humour, Fitzwilliam Virginal Book No. 196, Harpsi.
1556	15	12	72	576	38.4	20.8833	Farnaby	Giles	His Rest, Fitzwilliam Virginal Book No. 195, Harpsi.
1557	25	6	36	384	15.36	8.32106	Farnaby	Giles	Rosa Solis, Fitzwilliam Virginal Book No. 143, Harpsi.
1558	14	12	48	384	27.4286	11.9339	Farnaby	Giles	Tower Hill, Fitzwilliam Virginal Book No. 245, Harpsi.
1559	21	6	48	600	28.5714	12.7144	Farnaby	Giles	A Toye, Fitzwilliam Virginal Book No. 270, Harpsi.
1560	17	6	48	348	20.4706	11.5873	Faure	Gabriel	Ballade, Op. 19, Pft. and Orch., 1st. Theme
1561	27	6	36	360	13.3333	8.37579	Faure	Gabriel	Ballade, Op. 19, 2nd. Theme
1562	15	4	24	156	10.4	5.46155	Faure	Gabriel	Ballade, Op. 19, 3rd. Theme
1563	26	6	36	384	14.7692	9.71723	Faure	Gabriel	Ballade, Op. 19, 4th. Theme
1564	19	6	24	240	12.6316	3.94702	Faure	Gabriel	Barcarolle No. 5, Op. 66, Pft.
1565	20	6	48	276	13.8	8.72745	Faure	Gabriel	Barcarolle No. 6, Op. 70
1566	24	12	24	360	15	5.30791	Faure	Gabriel	Dolly, Op. 56, Pft., 4 Hands, Berceuse
1567	23	12	48	576	25.0435	10.1779	Faure	Gabriel	Dolly, Op. 56, Mi-a-ou, 1st. Theme
1568	25	12	24	444	17.76	6.11882	Faure	Gabriel	Dolly, Op. 56, Mi-a-ou, 2nd. Theme
1569	24	6	24	288	12	5.43739	Faure	Gabriel	Dolly, Op. 56, Le Jardin de Dolly
1570	24	12	72	528	22	14.8734	Faure	Gabriel	Dolly, Op. 56, Kitty-Valse, 1st. Theme
1571	26	12	48	552	21.2308	7.8195	Faure	Gabriel	Dolly, Op. 56, Kitty-Valse, 2nd. Theme
1572	22	3	36	420	19.0909	9.60114	Faure	Gabriel	Dolly, Op. 56, Tendresse
1573	24	6	36	324	13.5	8.34579	Faure	Gabriel	Dolly, Op. 56, Le Pas Espagnol, 1st. Theme
1574	21	6	24	252	12	6.57267	Faure	Gabriel	Dolly, Op. 56, Le Pas Espagnol, 2nd. Theme
1575	21	12	48	384	18.2857	8.99524	Faure	Gabriel	Elegie, Op. 24, Cello and Orch., 1st. Theme
1576	27	4	18	186	6.88889	3.8564	Faure	Gabriel	Elegie, Op. 24, 2nd. Theme
1577	19	12	12	228	12	0	Faure	Gabriel	Impromptu, No. 2, Op. 34, Pft., 1st. Theme
1578	16	12	48	456	28.5	9.67471	Faure	Gabriel	Impromptu, No. 2, Op. 34, Pft., 2nd. Theme
1579	18	12	36	264	14.6667	7.76114	Faure	Gabriel	Impromptu, No. 3, Op. 34, Pft., 1st. Theme
1580	13	12	36	324	24.9231	7.68615	Faure	Gabriel	Impromptu, No. 3, Op. 34, Pft., 2nd. Theme
1581	25	3	36	312	12.48	8.51528	Faure	Gabriel	3rd. Nocturne, Op. 33, No. 3, Pft.
1582	21	8	24	360	17.1429	7.60451	Faure	Gabriel	4th. Nocturne, Op. 36, Pft.
1583	16	12	64	432	27	13.8948	Faure	Gabriel	6th. Nocturne, Op. 63, Pft., 1st. Theme
1584	14	12	24	264	18.8571	6.16263	Faure	Gabriel	6th. Nocturne, Op. 63, 2nd. Theme
1585	12	6	72	240	20	18.1509	Faure	Gabriel	Pelleas and Melisande, Op. 80, Orch., Prelude, 1st. Theme
1586	17	12	48	504	29.6471	14.1463	Faure	Gabriel	Pelleas and Melisande, Op. 80, 2nd. Theme
1587	22	12	48	516	23.4545	10.4231	Faure	Gabriel	Pelleas and Melisande, Op. 80, Fileuse
1588	25	6	36	294	11.76	7.05502	Faure	Gabriel	Quartet in C Minor, Op. 15, Pft. and Str., 1st. Mvt. - 1st. Theme
1589	14	6	24	204	14.5714	9.02743	Faure	Gabriel	Quartet in C Minor, Op. 15, 1st. Mvt. - 2nd. Theme
1590	26	12	12	312	12	0	Faure	Gabriel	Quartet in C Minor, Op. 15, 2nd. Mvt. - 1st. Theme
1591	13	24	48	384	29.5385	10.5247	Faure	Gabriel	Quartet in C Minor, Op. 15, 2nd. Mvt. - 2nd. Theme
1592	19	3	36	216	11.3684	9.38208	Faure	Gabriel	Quartet in C Minor, Op. 15, 3rd. Mvt.
1593	24	6	48	408	17	11.5269	Faure	Gabriel	Quartet in C Minor, Op. 15, 4th. Mvt. - 1st. Theme
1594	16	6	18	192	12	4.38178	Faure	Gabriel	Quartet in C Minor, Op. 15, 4th. Mvt. - 2nd. Theme
1595	18	12	72	576	32	19.3056	Faure	Gabriel	Quartet in C Minor, Op. 15, 4th. Mvt. - 3rd. Theme
1596	8	24	96	384	48	25.6571	Faure	Gabriel	Quartet in E Minor, Op. 121, Str., 1st. Mvt. - 1st. Theme, Pt. A
1597	20	6	36	336	16.8	8.61822	Faure	Gabriel	Quartet in E Minor, Op. 121, Pt. B
1598	17	12	48	384	22.5882	8.35957	Faure	Gabriel	Quartet in E Minor, Op. 121, 1st. Mvt. - 2nd. Theme
1599	22	6	48	432	19.6364	11.5575	Faure	Gabriel	Quartet in E Minor, Op. 121, 2nd. Mvt.
1600	23	3	48	408	17.7391	11.3747	Faure	Gabriel	Quartet in E Minor, Op. 121, 3rd. Mvt.
1601	20	4	48	288	14.4	10.2516	Faure	Gabriel	Sicilienne, Op. 78, Cello and Pft.
1602	27	24	48	744	27.5556	8.68834	Faure	Gabriel	Sonata in A, Op. 13, Vn. and Pft., 1st. Mvt. - 1st. Theme
1603	18	24	72	672	37.3333	20.534	Faure	Gabriel	Sonata in A, Op. 13, 1st. Mvt. - 2nd. Theme
1604	16	12	72	444	27.75	19.1259	Faure	Gabriel	Sonata in A, Op. 13, 2nd. Mvt. - 1st. Theme A
1605	20	4	96	432	21.6	26.3387	Faure	Gabriel	Sonata in A, Op. 13, 2nd. Mvt. - 1st. Theme B
1606	34	4	32	480	14.1176	8.19373	Faure	Gabriel	Sonata in A, Op. 13, 2nd. Mvt. - 2nd. Theme
1607	20	6	12	144	7.2	2.46235	Faure	Gabriel	Sonata in A, Op. 13, 3rd. Mvt. - 1st. Theme A
1608	19	24	24	456	24	0	Faure	Gabriel	Sonata in A, Op. 13, 3rd. Mvt. - 1st. Theme B
1609	28	12	24	456	16.2857	5.8554	Faure	Gabriel	Sonata in A, Op. 13, 3rd. Mvt. - 2nd. Theme
1610	25	4	48	516	20.64	16.1009	Faure	Gabriel	Sonata in A, Op. 13, 4th. Mvt. - 1st. Theme
1611	16	12	48	516	32.25	9.5184	Faure	Gabriel	Sonata in A, Op. 13, 4th. Mvt. - 2nd. Theme
1612	22	4	36	444	20.1818	11.9827	Field	John	Nocturne No. 3, Pft.
1613	16	3	24	204	12.75	7.54983	Field	John	Nocturne No. 4, Pft., 1st. Theme
1614	19	6	48	324	17.0526	14.3197	Field	John	Nocturne No. 4, 2nd. Theme
1615	15	6	72	504	33.6	21.2495	Field	John	Nocturne No. 5, Pft.
1616	16	6	24	168	10.5	6	Field	John	Sonata in C Minor, Op. 1, No. 3, 1st. Mvt.
1617	25	9	12	276	11.04	1.42829	Field	John	Sonata in C Minor, Op. 1, No. 3, 2nd. Mvt. - 1st. Theme
1618	12	9	24	153	12.75	3.64629	Field	John	Sonata in C Minor, Op. 1, No. 3, 2nd. Mvt. - 2nd. Theme
1619	17	3	36	288	16.9412	10.6388	Flotow	Friedrich von	Alessandro Stradella, Overture, 1st. Theme
1620	22	6	72	240	10.9091	13.9349	Flotow	Friedrich von	Alessandro Stradella, Overture, 2nd. Theme
1621	18	3	36	354	19.6667	8.37363	Flotow	Friedrich von	Alessandro Stradella, Overture, 3rd. Theme
1622	19	16	72	696	36.6316	21.5515	Flotow	Friedrich von	Alessandro Stradella, Overture, 4th. Theme
1623	18	3	24	150	8.33333	6.71259	Flotow	Friedrich von	Fatme (Zilda), Overture, 1st. Theme
1624	22	3	24	279	12.6818	4.43349	Flotow	Friedrich von	Fatme (Zilda), Overture, 2nd. Theme
1625	17	3	24	165	9.70588	6.41058	Flotow	Friedrich von	Fatme (Zilda), Overture, 3rd. Theme
1626	20	4	72	444	22.2	16.4272	Flotow	Friedrich von	Martha, Overture, 1st. Theme
1627	26	6	32	324	12.4615	7.33883	Flotow	Friedrich von	Martha, Overture, 2nd. Theme
1628	26	3	24	321	12.3462	4.67283	Flotow	Friedrich von	Martha, Overture, 3rd. Theme
1629	17	6	12	180	10.5882	2.62342	Francaix	Jean	Sonatine, Vn. and Pft., 1st. Mvt.
1630	10	24	96	384	38.4	23.1862	Francaix	Jean	Sonatine, Vn. and Pft., 2nd. Mvt. - 1st. Theme
1631	23	12	24	360	15.6522	5.64566	Francaix	Jean	Sonatine, Vn. and Pft., 2nd. Mvt. - 2nd. Theme
1632	13	12	48	336	25.8462	13.7225	Francaix	Jean	Sonatine, Vn. and Pft., 3rd. Mvt.
1633	17	6	24	252	14.8235	5.65945	Franck	Cesar	Three Chorals, Organ, No. 1, 1st. Theme
1634	18	12	48	432	24	10.082	Franck	Cesar	Three Chorals, Organ, No. 1, 2nd. Theme
1635	15	24	72	576	38.4	17.6829	Franck	Cesar	Three Chorals, Organ, No. 2, 1st. Theme
1636	19	12	72	552	29.0526	16.6449	Franck	Cesar	Three Chorals, Organ, No. 2, 2nd. Theme
1637	26	6	6	156	6	0	Franck	Cesar	Three Chorals, Organ, No. 3, 1st. Theme
1638	25	24	72	888	35.52	17.1394	Franck	Cesar	Three Chorals, Organ, No. 3, 2nd. Theme
1639	21	12	24	312	14.8571	5.23723	Franck	Cesar	Les Djinns, Symphonic Poem, 1st. Theme
1640	20	6	36	300	15	8.37289	Franck	Cesar	Les Djinns, Symphonic Poem, 2nd. Theme
1641	24	3	24	276	11.5	6.48074	Franck	Cesar	Les Djinns, Symphonic Poem, 3rd. Theme
1642	16	12	12	192	12	0	Franck	Cesar	Les Djinns, Symphonic Poem, 4th. Theme
1643	13	12	36	288	22.1538	11.8452	Franck	Cesar	Les Eolides, Symphonic Poem, 1st. Theme
1644	23	6	36	240	10.4348	6.82126	Franck	Cesar	Les Eolides, Symphonic Poem, 2nd. Theme
1645	22	6	36	360	16.3636	9.82972	Franck	Cesar	Les Eolides, Symphonic Poem, 3rd. Theme
1646	32	12	12	384	12	0	Franck	Cesar	Grande Piece Symphonique, Op. 17, Organ, 1st. Theme
1647	15	12	48	324	21.6	12.1702	Franck	Cesar	Grande Piece Symphonique, Op. 17, 2nd. Theme
1648	18	12	48	360	20	13.6511	Franck	Cesar	Grande Piece Symphonique, Op. 17, 3rd. Theme
1649	18	6	48	360	20	10.8898	Franck	Cesar	Grande Piece Symphonique, Op. 17, 4th. Theme
1650	11	12	24	216	19.6364	6.0543	Franck	Cesar	Grande Piece Symphonique, Op. 17, 5th. Theme
1651	19	12	32	384	20.2105	6.86034	Franck	Cesar	Grande Piece Symphonique, Op. 17, 6th. Theme
1652	26	6	24	246	9.46154	5.04564	Franck	Cesar	Pastorale, Op. 19, Organ, 1st. Theme
1653	12	6	72	288	24	16.5804	Franck	Cesar	Pastorale, Op. 19, 1st. Theme
1654	30	12	12	360	12	0	Franck	Cesar	Pastorale, Op. 19, 2nd. Theme
1655	27	3	48	369	13.6667	13.8314	Franck	Cesar	Piece Heroique, Organ, 1st. Theme
1656	20	12	48	504	25.2	13.4305	Franck	Cesar	Piece Heroique, 2nd. Theme
1657	16	6	48	384	24	11.1714	Franck	Cesar	Prelude, Aria, and Finale, Pft., Prelude, 1st. Theme
1658	16	48	48	768	48	0	Franck	Cesar	Prelude, Aria, and Finale, 2nd. Theme
1659	13	24	48	360	27.6923	9.01281	Franck	Cesar	Prelude, Aria, and Finale, Aria
1660	23	12	24	288	12.5217	2.50217	Franck	Cesar	Prelude, Aria, and Finale, Finale, 1st. Theme
1661	21	12	24	312	14.8571	5.23723	Franck	Cesar	Prelude, Aria, and Finale, Finale, 2nd. Theme
1662	21	3	48	303	14.4286	12.8552	Franck	Cesar	Prelude, Chorale and Fugue - Prelude, 1st. Theme
1663	21	3	12	168	8	3.04959	Franck	Cesar	Prelude, Chorale and Fugue - Prelude, 2nd. Theme
1664	19	12	24	300	15.7895	5.7308	Franck	Cesar	Prelude, Chorale and Fugue - Chorale, 1st. Theme
1665	17	24	48	480	28.2353	9.43086	Franck	Cesar	Prelude, Chorale and Fugue - Chorale, 2nd. Theme
1666	17	12	24	348	20.4706	5.63602	Franck	Cesar	Prelude, Chorale and Fugue - Fugue
1667	26	12	24	360	13.8462	4.41536	Franck	Cesar	Prelude, Fugue and Variations, Op. 18, Prelude and Variations
1668	25	12	48	552	22.08	13.7171	Franck	Cesar	Prelude, Fugue and Variations, Op. 18, Fugue
1669	22	12	24	480	21.8182	4.73725	Franck	Cesar	Quartet in D, Str., 1st. Mvt. - 1st. Theme
1670	20	6	48	384	19.2	11.9013	Franck	Cesar	Quartet in D, 1st. Mvt. - 2nd. Theme
1671	15	6	72	384	25.6	22.8436	Franck	Cesar	Quartet in D, 1st. Mvt. - 3rd. Theme
1672	16	6	36	252	15.75	9.26283	Franck	Cesar	Quartet in D, 2nd. Mvt. - 1st. Theme
1673	19	12	24	288	15.1579	5.42897	Franck	Cesar	Quartet in D, 2nd. Mvt. - 2nd. Theme
1674	14	6	36	288	20.5714	8.05476	Franck	Cesar	Quartet in D, 3rd. Mvt. - 1st. Theme
1675	20	24	48	576	28.8	9.84939	Franck	Cesar	Quartet in D, 3rd. Mvt. - 2nd. Theme
1676	20	24	24	480	24	0	Franck	Cesar	Quartet in D, 4th. Mvt. - 1st. Theme
1677	16	32	64	768	48	16.5247	Franck	Cesar	Quartet in D, 4th. Mvt. - 2nd. Theme
1678	21	24	96	768	36.5714	26.9603	Franck	Cesar	Quartet in D, 4th. Mvt. - 3rd. Theme
1679	22	3	36	297	13.5	12.4126	Franck	Cesar	Quintet in F Minor, 1st. Mvt. - Intro A
1680	18	12	48	432	24	15.4005	Franck	Cesar	Quintet in F Minor, 1st. Mvt. - Intro B
1681	23	6	48	342	14.8696	9.51221	Franck	Cesar	Quintet in F Minor, 1st. Mvt. - 1st. Theme
1682	13	12	48	384	29.5385	13.5192	Franck	Cesar	Quintet in F Minor, 1st. Mvt. - 2nd. Theme
1683	14	12	24	240	17.1429	6.16263	Franck	Cesar	Quintet in F Minor, 1st. Mvt. - 3rd. Theme
1684	15	4	143	371	24.7333	34.1603	Franck	Cesar	Quintet in F Minor, 2nd. Mvt. - 1st. Theme
1685	25	6	36	396	15.84	12.1095	Franck	Cesar	Quintet in F Minor, 2nd. Mvt. - 2nd. Theme
1686	23	3	48	357	15.5217	9.81589	Franck	Cesar	Quintet in F Minor, 2nd. Mvt. - 3rd. Theme
1687	16	6	72	552	34.5	25.1237	Franck	Cesar	Quintet in F Minor, 3rd. Mvt. - 1st. Theme
1688	25	12	48	648	25.92	16.1295	Franck	Cesar	Quintet in F Minor, 3rd. Mvt. - 2nd. Theme
1689	27	4	72	516	19.1111	17.7446	Franck	Cesar	Sonata, Vn. and Pft., 1st. Mvt. - 1st. Theme
1690	19	12	36	468	24.6316	10.0012	Franck	Cesar	Sonata, Vn. and Pft., 1st. Mvt. - 2nd. Theme
1691	25	4	24	324	12.96	7.74855	Franck	Cesar	Sonata, Vn. and Pft., 2nd. Mvt. - 1st. Theme
1692	16	12	48	348	21.75	11.3108	Franck	Cesar	Sonata, Vn. and Pft., 2nd. Mvt. - 2nd. Theme
1693	11	12	48	324	29.4545	15.5201	Franck	Cesar	Sonata, Vn. and Pft., 3rd. (Recitative-Fantasia)
1694	12	24	96	504	42	20.7846	Franck	Cesar	Sonata, Vn. and Pft., 3rd. Mvt. - 2nd. Theme A
1695	9	24	96	384	42.6667	23.3238	Franck	Cesar	Sonata, Vn. and Pft., 3rd. Mvt. - 2nd. Theme B
1696	18	24	96	864	48	18.4072	Franck	Cesar	Sonata, Vn. and Pft., 3rd. Mvt. - 3rd. Theme
1697	22	12	72	576	26.1818	18.6691	Franck	Cesar	Sonata, Vn. and Pft., 4th. Mvt.
1698	20	6	48	282	14.1	9.9149	Franck	Cesar	Symphonic Variations, Pft., Intro
1699	18	12	24	312	17.3333	6.13572	Franck	Cesar	Symphonic Variations, Pft., 1st. Theme
1700	19	12	36	456	24	5.65685	Franck	Cesar	Symphonic Variations, Pft., 2nd. Theme
1701	19	12	96	528	27.7895	21.5602	Franck	Cesar	Symphony in D Minor, 1st. Mvt. - Intro
1702	28	6	36	528	18.8571	11.9186	Franck	Cesar	Symphony in D Minor, 1st. Mvt. - 1st. Theme
1703	18	12	64	576	32	15.8225	Franck	Cesar	Symphony in D Minor, 1st. Mvt. - 2nd. Theme
1704	22	24	48	672	30.5455	10.9402	Franck	Cesar	Symphony in D Minor, 1st. Mvt. - 3rd. Theme
1705	25	12	48	564	22.56	9.3723	Franck	Cesar	Symphony in D Minor, 2nd. Mvt. - 1st. Theme
1706	22	12	48	576	26.1818	11.4959	Franck	Cesar	Symphony in D Minor, 2nd. Mvt. - 2nd. Theme
1707	18	4	4	72	4	0	Franck	Cesar	Symphony in D Minor, 2nd. Mvt. - 3rd. Theme
1708	20	6	36	288	14.4	8.74432	Franck	Cesar	Symphony in D Minor, 2nd. Mvt. - 4th. Theme
1709	25	24	48	672	26.88	7.9599	Franck	Cesar	Symphony in D Minor, 3rd. Mvt. - 1st. Theme
1710	12	12	72	360	30	17.352	Franck	Cesar	Symphony in D Minor, 3rd. Mvt. - 2nd. Theme
1711	20	6	48	378	18.9	12.354	Francoeur	Francois	Gavotte, Vn. and Pft.
1712	35	3	48	504	14.4	12.2359	Francoeur	Francois	Sarabande
1713	23	4	48	336	14.6087	9.76887	Francoeur	Francois	Siciliano, Vn. and Pft.
1714	23	3	48	354	15.3913	12.9325	Francoeur	Francois	Sonata in D Minor, 1st. Mvt. - Adagio
1715	17	3	72	330	19.4118	16.4091	Francoeur	Francois	Sonata in D Minor, 2nd. Mvt. - Courante
1716	24	6	24	213	8.875	4.44593	Francoeur	Francois	Sonata in D Minor, 3rd. Mvt. - Allemande
1717	15	6	36	288	19.2	8.47854	Francoeur	Francois	Sonata in D Minor, 4th. Mvt. - Sarabande
1718	35	12	12	420	12	0	Francoeur	Francois	Sonata in D Minor, 5th. Mvt. - Rondeau
1719	21	6	48	288	13.7143	9.01744	Francoeur	Francois	Sicilienne et Rigaudon, Sicilienne (arr. by Kreisler)
1720	33	6	12	204	6.18182	1.04447	Francoeur	Francois	Rigaudon (arr. by Kreisler)
1721	23	6	24	270	11.7391	5.85598	Frederick II	King of Prussia	Concerto No. 2 in G, 1st. Mvt. - 1st. Theme
1722	53	2	36	306	5.77358	5.66922	Frederick II	King of Prussia	Concerto No. 2 in G, 1st. Mvt. - 2nd. Theme
1723	19	3	24	204	10.7368	9.0728	Frederick II	King of Prussia	Concerto No. 2 in G, 2nd. Mvt.
1724	30	3	24	336	11.2	7.67621	Frederick II	King of Prussia	Concerto No. 2 in G, 3rd. Mvt.
1725	13	12	48	312	24	12.9615	Frescobaldi	Girolamo	Capriccio on the Cuckoo, Harpsi.
1726	14	12	36	264	18.8571	7.75447	Frescobaldi	Girolamo	Capriccio on La Girolometa, Harpsi.
1727	14	6	48	300	21.4286	13.2532	Frescobaldi	Girolamo	Capriccio on L'Aria di Ruggiero, Harpsi.
1728	20	24	72	720	36	14.5674	Frescobaldi	Girolamo	Capriccio: La Spagnoletta
1729	28	6	36	300	10.7143	6.9966	Frescobaldi	Girolamo	Fugue in G Minor, Organ and Str.
1730	13	24	96	576	44.3077	25.6365	Frescobaldi	Girolamo	Ricercar Cromatico Post II Credo, Organ
1731	20	6	48	324	16.2	16.6942	Frescobaldi	Girolamo	Toccata, Spinet or Lute
1732	25	12	24	480	19.2	6	Fucik	Julius	Entry of the Gladiators, March, 1st. Theme
1733	25	12	96	744	29.76	27.3027	Fucik	Julius	Entry of the Gladiators, March, 2nd. Theme
1734	11	24	96	696	63.2727	26.8816	Fucik	Julius	Entry of the Gladiators, March, 3rd. Theme
1735	60	3	72	753	12.55	12.1452	Gabriel-Marie	Gabriel	La Cinquantaine, Air Dans Le Style Ancien, Pft., 1st. Theme
1736	12	12	72	360	30	21.4052	Gabriel-Marie	Gabriel	La Cinquantaine, Air Dans Le Style Ancien, Pft., 2nd. Theme
1737	20	9	48	573	28.65	13.3625	Gade	Niels	Bridal Waltz from "Et Folkesagn", Ballet, 1st. Theme
1738	23	6	24	432	18.7826	6.84209	Gade	Niels	Bridal Waltz from "Et Folkesagn", 2nd. Theme
1739	21	9	32	354	16.8571	7.75426	Gade	Niels	Trio, Op. 42, 1st. Mvt.
1740	20	24	48	576	28.8	9.84939	Gade	Niels	Trio, Op. 42, 2nd. Mvt.
1741	16	12	72	492	30.75	18.8025	Gade	Niels	Trio, Op. 42, 3rd. Mvt.
1742	19	6	36	312	16.4211	12.1395	Gade	Niels	Trio, Op. 42, 4th. Mvt. - Theme A
1743	25	12	32	372	14.88	6.58483	Gade	Niels	Trio, Op. 42, 4th. Mvt. - Theme B
1744	21	12	48	492	23.4286	10.6798	Gallot	Jacques de	La Colombe (The Dove), Harpsi.
1745	26	3	36	270	10.3846	9.48716	Galuppi	Baldassare	Sonata in A, 1st. Mvt.
1746	26	6	24	240	9.23077	5.15603	Galuppi	Baldassare	Sonata in A, 2nd. Mvt.
1747	15	6	36	216	14.4	7.7901	Galuppi	Baldassare	Sonata in A, 3rd. Mvt.
1748	24	3	24	192	8	8.04336	Galuppi	Baldassare	Sonata in C Minor, 1st. Mvt.
1749	15	6	24	192	12.8	8.74398	Galuppi	Baldassare	Sonata in C Minor, 2nd. Mvt.
1750	22	6	12	210	9.54545	3.01942	Galuppi	Baldassare	Sonata in C Minor, 3rd. Mvt.
1751	37	2	24	231	6.24324	5.73685	Galuppi	Baldassare	Sonata in D, 1st. Mvt.
1752	38	3	12	189	4.97368	2.95449	Galuppi	Baldassare	Sonata in D, 2nd. Mvt.
1753	14	6	18	156	11.1429	4.75325	Galuppi	Baldassare	Sonata in D, 3rd. Mvt.
1754	24	12	12	288	12	0	Galuppi	Baldassare	Sonata in D, 4th. Mvt.
1755	15	3	48	234	15.6	17.2784	Ganne	Louis	La Czarina, Mazurka, 1st. Theme
1756	17	3	48	399	23.4706	11.3859	Ganne	Louis	La Czarina, Mazurka, 2nd. Theme
1757	30	12	24	408	13.6	4.14895	Gautier	Jean	The Secret, Vn. and Pft., 1st. Theme
1758	31	12	24	384	12.3871	2.15526	Gautier	Jean	The Secret, 2nd. Theme
1759	23	6	36	312	13.5652	9.08458	Geminiani	Francesco	Sonata in C Minor, 1st. Mvt.
1760	23	6	24	192	8.34783	4.33389	Geminiani	Francesco	Sonata in C Minor, 2nd. Mvt.
1761	24	3	24	291	12.125	6.24369	Geminiani	Francesco	Sonata in C Minor, 3rd. Mvt., Siciliano
1762	31	2	48	351	11.3226	12.7499	Geminiani	Francesco	Sonata in C Minor, 4th. Mvt.
1763	28	6	24	285	10.1786	6.28964	German	Sir Edward	As You Like It, Incidental Music, 1st. Mvt., Woodland Dance
1764	25	3	18	285	11.4	2.73861	German	Sir Edward	As You Like It, Incidental Music, 2nd. Mvt., Children's Dance
1765	31	6	24	288	9.29032	4.05128	German	Sir Edward	As You Like It, Incidental Music, 3rd. Mvt., Rustic Dance
1766	32	6	24	288	9	4.03213	German	Sir Edward	Henry VIII, Incidental Music, Morris Dance, 1st. Theme
1767	25	3	24	258	10.32	6.76831	German	Sir Edward	Henry VIII, Incidental Music, 2nd. Theme
1768	26	6	36	384	14.7692	8.17952	German	Sir Edward	Henry VIII, Incidental Music, Shepherd's Dance
1769	29	6	24	240	8.27586	4.74264	German	Sir Edward	Henry VIII, Incidental Music, Torch Dance
1770	27	9	48	438	16.2222	10.7286	German	Sir Edward	Romeo and Juliet, Incidental Music, Pavane
1771	20	3	48	384	19.2	14.2186	German	Sir Edward	Welsh Rhapsody, 1st. Theme, Loudly Proclaim
1772	28	3	18	189	6.75	4.43576	German	Sir Edward	Welsh Rhapsody, 2nd. Theme
